cust_id,recency,frequency,monetary,R,F,M,RFM_Segment_Concat,RFM_Score,RFM_Level,Avg_M
274968,,2,1086.215,,1,1,nan1.01.0,-9223372036854775806,Require Activation,
274977,,1,500.565,,1,1,nan1.01.0,-9223372036854775806,Require Activation,
274994,,1,967.98,,1,1,nan1.01.0,-9223372036854775806,Require Activation,
275014,,1,3699.54,,1,1,nan1.01.0,-9223372036854775806,Require Activation,
275054,,1,468.52,,1,1,nan1.01.0,-9223372036854775806,Require Activation,
275058,,1,488.41,,1,1,nan1.01.0,-9223372036854775806,Require Activation,
275094,,1,1320.475,,1,1,nan1.01.0,-9223372036854775806,Require Activation,
275120,,1,2095.08,,1,1,nan1.01.0,-9223372036854775806,Require Activation,
275126,,1,2791.23,,1,1,nan1.01.0,-9223372036854775806,Require Activation,
275127,,1,1259.7,,1,1,nan1.01.0,-9223372036854775806,Require Activation,
275145,,1,472.94,,1,1,nan1.01.0,-9223372036854775806,Require Activation,
275222,,2,4629.95,,1,1,nan1.01.0,-9223372036854775806,Require Activation,
275243,,2,4258.67,,1,1,nan1.01.0,-9223372036854775806,Require Activation,
275262,,2,5078.58,,1,1,nan1.01.0,-9223372036854775806,Require Activation,
266844,,2,9559.355,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
266903,,2,8539.44,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
266930,,2,7111.780000000001,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
266959,,3,7815.665,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267033,,2,5592.405,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267034,,2,9420.125,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267061,,2,8870.939999999999,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267101,,1,5967.0,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267140,,1,5900.7,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267155,,1,6060.925,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267209,,1,7276.425,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267232,,3,9695.27,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267237,,3,8865.414999999999,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267272,,3,8705.19,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267281,,3,8954.92,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267294,,2,7962.63,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267350,,2,6926.14,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267370,,2,8108.49,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267375,,3,8394.685,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267383,,3,5885.23,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267386,,3,7796.88,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267396,,3,7067.58,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267412,,2,6161.48,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267415,,2,6080.815,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267457,,1,6287.45,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267498,,3,6892.99,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267539,,1,7514.0,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267543,,1,5657.6,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267589,,2,9342.775,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267599,,2,9162.66,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267716,,2,6710.665,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267859,,2,6201.26,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267862,,1,7928.375,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
267909,,1,6574.75,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268065,,2,6687.46,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268099,,2,7326.15,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268141,,2,7353.775,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268146,,2,8441.095000000001,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268162,,1,5741.58,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268271,,2,5843.240000000001,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268428,,2,8289.71,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268518,,1,6381.375,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268527,,2,7948.265,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268743,,1,5790.2,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268790,,2,5620.03,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268832,,2,7275.32,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268857,,2,6268.665,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268929,,2,8572.59,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268942,,2,6895.2,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
268947,,2,9623.445,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269075,,2,7207.915,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269237,,2,6718.4,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269268,,2,5860.92,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269271,,2,8890.83,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269277,,2,6437.7300000000005,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269351,,2,7497.424999999999,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269354,,2,6742.710000000001,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269412,,2,6806.8,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269444,,2,8414.575,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269450,,1,6585.8,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269610,,2,6603.48,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269660,,1,6221.15,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269779,,2,6088.55,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269812,,2,6734.975,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269839,,1,7060.95,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269892,,1,6161.48,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269912,,2,7033.325,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
269936,,2,8035.56,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270088,,2,7983.625,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270132,,2,6338.28,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270165,,2,7533.89,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270196,,1,7397.975,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270274,,2,8726.185,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270286,,2,9420.125,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270309,,2,9485.32,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270340,,2,8596.9,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270365,,2,6854.3150000000005,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270580,,1,6506.24,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270622,,1,5994.625,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270643,,2,8674.25,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270669,,2,7014.54,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270755,,2,6613.424999999999,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270849,,2,6964.8150000000005,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270958,,2,6510.66,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
270996,,1,6263.14,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
271308,,2,5990.205,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
271325,,1,5936.06,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
271336,,2,5801.25,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
271382,,2,7992.465,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
271439,,1,5900.7,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
271491,,2,7476.43,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
271553,,2,6416.735,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
271571,,2,9525.1,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
271625,,1,6400.16,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
271787,,2,7390.24,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
271815,,2,7039.955,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
271836,,2,8389.16,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
271963,,1,7812.35,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
272056,,2,5984.68,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
272057,,2,6370.325,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
272121,,2,8439.99,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
272238,,2,6547.125,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
272289,,2,6106.23,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
272433,,1,5839.925,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
272484,,2,8112.91,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
272573,,2,7907.38,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
272574,,1,7458.75,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
272610,,2,6856.525,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
272688,,2,8781.435,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
272719,,2,5927.22,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
272749,,1,5657.6,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
272791,,2,7305.155000000001,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
272802,,2,6930.56,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273056,,2,8904.09,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273169,,1,7094.1,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273179,,2,6687.46,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273199,,2,6025.5650000000005,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273493,,2,8550.49,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273537,,1,5718.375,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273545,,2,7561.514999999999,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273547,,2,9651.07,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273592,,2,8056.555,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273653,,2,9163.765,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273717,,2,6544.915,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273723,,1,6528.34,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273842,,2,9498.58,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273872,,2,8014.565,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273883,,2,6614.53,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273904,,1,6381.375,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
273933,,2,7087.469999999999,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
274263,,1,8204.625,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
274340,,1,6110.65,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
274385,,2,7928.375,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
274482,,2,7369.245000000001,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
274640,,2,7758.205,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
274692,,1,6712.875,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
274739,,2,8938.345,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
274769,,2,6400.16,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
274885,,1,6364.8,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
274940,,2,6946.030000000001,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
274979,,2,6989.125,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
275236,,2,9358.245,,1,2,nan1.02.0,-9223372036854775805,Require Activation,
266849,,2,12713.025000000001,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
266936,,3,15090.985,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
266997,,3,12833.47,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
267015,,3,10263.24,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
267043,,3,10468.77,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
267093,,3,13894.27,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
267146,,3,9941.685,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
267149,,2,10503.025,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
267432,,3,11330.67,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
267640,,2,10477.61,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
267688,,2,11961.625,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
268041,,2,12621.310000000001,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
268482,,2,9741.68,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
269825,,2,11602.5,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
270081,,2,12490.92,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
270221,,2,9848.865,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
270335,,2,11668.8,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
270554,,2,10121.8,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
270592,,2,10437.83,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
270667,,2,12716.34,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
270720,,2,10015.72,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
271212,,2,12564.955,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
272110,,2,10002.46,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
272229,,2,13624.65,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
272330,,2,9853.285,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
272382,,2,12343.955,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
272389,,2,11878.75,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
272594,,2,10070.970000000001,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
274799,,2,12086.49,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
274866,,2,13900.9,,1,3,nan1.03.0,-9223372036854775804,Require Activation,
266944,,3,15369.445,,1,4,nan1.04.0,-9223372036854775803,Require Activation,
267246,,3,15807.025,,1,4,nan1.04.0,-9223372036854775803,Require Activation,
267365,,3,15956.2,,1,4,nan1.04.0,-9223372036854775803,Require Activation,
266881,,4,4157.01,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
267094,,4,3464.175,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
267173,,4,4594.59,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
267244,,4,5160.35,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
267674,,3,4026.62,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
267698,,4,4900.675,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
267769,,4,5174.715,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
267875,,3,2280.7200000000003,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
268184,,3,1659.71,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
268193,,3,4384.64,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
268371,,3,2223.26,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
268510,,4,1310.53,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
268536,,3,2681.835,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
268583,,3,4477.46,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
268859,,4,4554.8099999999995,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
268881,,3,3679.65,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
268909,,3,2930.46,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
268918,,3,5258.695,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
268945,,3,4239.885,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
269026,,3,2772.445,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
269036,,4,2331.55,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
269038,,3,3752.58,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
269079,,3,1931.54,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
269316,,3,4470.83,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
269509,,3,5516.16,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
269844,,3,5018.91,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
269874,,4,5275.27,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
269923,,3,2386.8,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
269952,,3,3871.92,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
270344,,4,4402.32,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
270398,,3,3865.29,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
270460,,4,3889.6000000000004,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
270517,,3,4859.79,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
270539,,3,1890.655,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
270560,,3,2962.505,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
270585,,3,2825.485,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
270899,,3,2711.6699999999996,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
271053,,3,4306.185,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
271188,,3,4560.335,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
271210,,3,5295.16,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
271272,,3,4313.92,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
271790,,3,3808.935,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
272063,,3,1680.705,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
272103,,3,2871.895,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
272447,,3,5234.385,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
272506,,3,2558.075,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
272565,,3,4121.650000000001,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
272582,,3,3150.355,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
272723,,3,4482.985,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
272728,,3,4144.855,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
272759,,3,2165.8,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
272767,,3,4666.415,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
272804,,3,3177.98,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
273254,,3,5039.905,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
273316,,3,1155.83,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
273366,,3,5513.95,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
273539,,3,2468.5699999999997,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
273602,,3,5520.58,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
273730,,3,5115.045,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
274247,,3,2740.4,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
274274,,3,2171.325,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
274317,,3,2373.54,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
274515,,3,4615.585,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
274648,,3,3059.745,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
274701,,3,4288.505,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
274762,,3,2723.8250000000003,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
274970,,3,3551.47,,2,1,nan2.01.0,-9223372036854775805,Require Activation,
266845,,4,6362.59,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
266974,,4,6550.4400000000005,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
267560,,4,7484.165,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
267635,,3,5982.469999999999,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
267644,,4,8094.125,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
267669,,4,6773.65,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
267737,,3,9414.6,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
267738,,4,6937.1900000000005,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
267742,,4,8349.380000000001,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
267747,,4,7544.9400000000005,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
267844,,4,7917.325,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
267905,,3,6600.165000000001,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
267930,,3,9353.825,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
268073,,3,9432.28,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
268132,,3,7253.219999999999,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
268231,,3,9700.794999999998,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
268304,,3,8129.485,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
268344,,4,7666.49,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
268464,,3,5741.58,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
268607,,3,7460.96,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
268617,,3,7150.455,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
268644,,3,6342.7,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
268755,,3,6618.95,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
268773,,4,7462.0650000000005,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
268799,,3,6404.58,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
268871,,4,8936.135,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
268923,,4,9027.85,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
268953,,4,6006.78,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
269018,,3,9211.28,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
269096,,4,9680.905,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
269274,,3,8436.675000000001,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
269366,,3,8288.605,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
269400,,3,5975.84,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
269424,,3,5890.755,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
269438,,3,6791.33,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
269452,,3,7080.84,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
269603,,4,6618.95,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
269604,,3,7417.865000000001,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
269705,,3,8329.49,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
269783,,4,7384.715,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
269854,,3,6257.615,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
270023,,3,5942.6900000000005,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
270108,,4,5991.3099999999995,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
270155,,3,8809.06,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
270218,,3,8879.779999999999,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
270489,,3,8805.745,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
270551,,3,8543.86,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
270759,,3,7203.495000000001,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
270762,,3,6277.505,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
270815,,3,9302.994999999999,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
271205,,3,8869.835,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
271283,,3,7372.56,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
271356,,3,8729.5,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
271447,,3,7227.805,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
271455,,3,7704.06,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
271530,,3,5758.155000000001,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
271582,,3,5621.135,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
271633,,3,9401.34,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
271704,,3,8988.07,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
271814,,3,9003.539999999999,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
272126,,3,7664.280000000001,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
272297,,3,5707.325,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
272324,,3,7581.405000000001,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
272426,,3,9089.73,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
272457,,3,7333.885,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
272471,,3,8441.095,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
272517,,3,6245.46,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
272727,,3,9504.105,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
272978,,3,7206.81,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
273033,,3,8623.42,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
273037,,3,5821.14,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
273099,,3,7098.52,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
273128,,3,6353.75,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
273185,,3,6427.785,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
273372,,3,7262.0599999999995,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
273459,,3,5614.505,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
273563,,3,6102.915,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
273648,,3,7415.655,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
273804,,3,8020.09,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
273927,,3,5578.04,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
274003,,3,6466.459999999999,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
274054,,3,7070.8949999999995,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
274134,,3,5881.915,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
274186,,3,6780.280000000001,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
274204,,3,8795.8,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
274309,,3,6857.63,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
274311,,3,6709.5599999999995,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
274315,,3,7381.400000000001,,2,2,nan2.02.0,-9223372036854775804,Require Activation,
